id,name,category,address,latitude,longitude,description,tags,url,phone,email,logo,linkedin,twitter,youtube,facebook,year
84,Ayşe Hanım Permakültür Çiftliği,Çiftlik & Eko-Girişim,"Tire, İzmir",38.15293506448905,27.701478471374458,"Kurda, kuşa, hepimize; aş olsun, aşkla olsun...
 21 Aralık’ta başladığımız “Güldönümü Gıda Ormanı” ile Ayşe Hanım Permakültür Çiftliği (Ayşe's Permaculture Farm) doğmuş oldu.
 Ayşe Hanım Permakültür çiftliği; modern tarımın beşiği Tire ovasında, bir örnek ve veri kaynağı olabilmek, biyoçeşitliliğin olabildiğince çok olduğu, sürdürülebilir ve ilaçsız tarım yöntemleri ile paylaşarak çoğalabilmek için kurulmuş bir permakültür çiftliğidir.”
2014 yılında PERMAKÜLTÜR ile tanıştım. L’Universite Populaire De Permaculture’un kurucusu Steve Read’den Permakültür Tasarım Sertifikasını almam hayatıma bambaşka bir bakış açısı kazandırdı. Eski bir doğa sporcusuydum ve tek amacım doğa ile içiçe yaşamaktı. Ama artık yok olan doğa ile dost yepyeni bir yaşam ve tarım şekli ile tanıştım. Bağlantılı diğer eğitimler, Permaculture Design Praktikum ve ardından Anadolu üniversitesi Tarım bölümünde okumaya başlamamla artık öğrendiklerimi uygulama ve paylaşma zamanı geldiğini gördüğümde ailemizin arazisinde permakültür ilkeleri ile çiftlik kurmaya karar verdik.
 Bir paylaşım ve hepimizin öğrendiklerini uygulayabileceği bir laboratuvar ortamı olması amacı ile “Güldönümü Gıda Ormanı”nı kurduk. Gündönümünde başladığımız ve kişisel bir dönüşümün kesişimine denk gelen bir süreçte olması bu ismi bize hediye etti.
 Bu çiftlik: Kurda, kuşa, hepimize; aş olsun, aşkla olsun...","permakültür, araştırma, Aromatik Bitkiler, biyolojik çeşitlilik, bütüncül yönetim, organik tarım, tıbbi ve aromatik bitkiler, çiftlik","","",gulerhdemir@gmail.com,"","","","",https://www.facebook.com/gulerhdemir,2015
85,İ.Y.T.E. Bostanı,Kent Bostanı,"İzmir Yüksek Teknoloji Enstitüsü, Urla, Türkiye",38.32397672673446,26.631858802350962,İzmir Yüksek Teknoloji Enstitüsü Bostanı,"","","","","","","","",https://www.facebook.com/groups/889272897780017,2015
86,Biyogen Ekoloji Grubu ( Terra ),Bilgi Bankası & Blog,"ODTÜ - Orta Doğu Teknik Üniversitesi, Çankaya, Türkiye",39.89592650397027,32.78006812778631,"Türkiye'de ekolojik bilinç kazandırmaya ve çevre korumaya yönelik etkinlikler yapan bir öğrenci topluluğu. Sene içerisinde doğa (ağaç, çiçek, kuş) gözlemleri düzenleyerek şehirdekileri doğaya daha yakın olmaya, çevresini tanımaya teşvik ediyor. Terra adlı bloglarında ise gezi yazıları ve ekoloji, permakültür, sürdürülebilir yaşam vb. konulara dair yazılar ve çeviriler yayınlıyorlar.","biyolojik çeşitlilik, ağaç, Bilimsel Araştırma, blog, canlı çeşitliliği, doğa, Doğa koruma, doğal yaşam",http://terraekoloji.org,05415302847,biyogenekoloji@gmail.com,https://d12oh4b377r949.cloudfront.net/places/9b8a2bf0-7757-4fca-b484-6fe7ceaeeab6/8c55627d-2c4c-4231-95b0-c317f9e5ed85_logo,"","","",https://www.facebook.com/biyogenekolojigrubu/,""
87,Fırınımdan Ekmekler,Ekolojik Pazar & Gıda Topluluğu,"Fıstıkağacı, Üsküdar, İstanbul, Türkiye",41.0276,29.030699899999945,"Ekmekler yapar, sırtımda gezdirir dağıtırım.","",http://www.firinimdanekmekler.com/,"",firinimdanekmekler@gmail.com,https://d12oh4b377r949.cloudfront.net/places/54fa1ad1-50e3-4cff-b8c7-e05396e5b86e/7b9f5054-d633-4535-9fa7-f30523e9eff7_logo,"","","",https://www.facebook.com/firinimdanekmekler/?ref=ts&fref=ts,2015
88,Veggiebox - GDO'suz Yerel Tarım,Çiftlik & Eko-Girişim,"Hükümet Mahallesi, Bozdoğan Nazilli Yolu, Donduran Köyü/Yenipazar/Aydın, Türkiye",37.82317508945651,28.195922676507507,"Amacımız, tükettiği gıdanın nereden geldiğini bilmek isteyen tüketici ile sorumluluk sahibi olmak zorunda olan üretici arasında doğrudan bağ kurmaktır. Bu amaçla sınırlı olan ekim alanlarımızı büyütmek istiyoruz. Büyümek için diğer çiftçilere de ihtiyacımız var. Ekim alanlarımızın sınırlı olmasının en önemli nedeni çevredeki çiftçilerin kimyasal gübreden, zirai ilaçlardan ve ithal tohumdan vazgeçmek istememesidir. Bunun altında yatan sebep ise çiftçilerin maliyetlerin artacağına, ürün verimliliğinin düşeceğine ve satın aldığı tohumu, gübreyi ve zirai ilaçların borçlarını ödeyemeyeceğine olan inancıdır. Veggiebox bu yaygın inancı ve kısır döngüyü kırarak birçok ekim alanının dönüşümüne destek olmayı amaçlamakta ve daha fazla tüketiciyle daha fazla ekolojik tarımı buluşturmayı umut etmektedir. Bugünden itibaren sizlerin de bu hareketin bir parçası olmanızı istiyoruz. Satın alacağınız her Veggiebox daha çok çiftçinin ekim alanını dönüştürmesine katkıda bulunacak ve GDO’suz yerel tarımı mümkün kılacaktır.","temiz gıda, etik gıda, yerel tohum, yerel üretici, Yerel Üretim",http://www.karaotveggiebox.com/,0532 373 0708,sebzekutusu@gmail.com,https://d12oh4b377r949.cloudfront.net/places/9ac22dc2-274c-4c0e-8d82-90b41aa61216/b20f434c-b6a7-43c4-b6af-cbb77ac2fa6d_logo,"",https://www.instagram.com/sebzekutusu/,"",https://www.facebook.com/pages/create/?ref_type=page_profile_menu,2016
89,100. Yıl Gıda Topluluğu,Ekolojik Pazar & Gıda Topluluğu,"İşçi Blokları Mahallesi, ODTÜ Mezunlar Derneği Vişnelik Tesisleri, Çankaya/Ankara, Türkiye",39.896774472725845,32.79565954711302,"Neden Gıda?
- Çünkü her gün tüketiyoruz. 
- Tüketici olarak adil olmayan bir üretim-tüketim sisteminin aktörleriyiz.   
 -Doğal ve adil gıdanın üretim ve tüketim süreçlerinin yaşamın sürdürülebilirliği için öneminin farkındayız.
 -Tükettiğimiz gıdaların üretim süreçlerinden uzaklaşmamız köy-kent; doğa-insan arasında ilişkisiz, yabancılaşmış, kopuk bir hal oluşturdu.                         
Neden Gıda Topluluğu Kurmak istedik? 
-Dünya ve ülke gündemi hakkında pek de olumlu olmayan düşüncelerimiz, tespitlerimiz var.
-Bunun yalnızca bizim dışımızdaki nedenlerine odaklanmaktan, problemi dışsallaştırıp nedenleri üzerine konuşmaktan yorulduk. Bir şeyler yapmanın zamanı bizce artık geldi.
-Tükettiğimiz gıdanın üretim süreçlerini ve bu süreçlerin tüketici olarak bizi ve üreticiyi nasıl etkilediğini bilmek ve bu ilişkiyi değiştirmek istiyoruz.
-Değiştirebileceğimiz şeyler var ama bunu yapmak için beraber olmaya ihtiyacımız var.
-Farkındayız belki ama tek başımıza tüketim alışkanlıklarını değiştirmek zor olabiliyor.
-Çünkü Migros ve Bim her yerde peki adil gıda nerede; buna beraber ulaşmak istiyoruz.  
Peki, Gıda Topluluğu da nedir? 
Üretim ve tüketim süreçlerinde doğanın ritmine, içinde yaşayan canlıların varlığına saygılı bir yaklaşımın oluşturulması niyeti ile üretilen ve türetilen adil gıdaya dair derdi olan insanların bir araya gelerek bu gıdaya ulaşmanın yollarını aradığı, üreticisinden haberdar olduğu, bu konularda beraber derinleştiği, türettiği topluluklar denebilir.
 İki farklı türü vardır fakat bunlar pratikte iç içe geçebilir pek tabii. 
• Topluluk destekli tarım uygulamasında bir grup tüketici belirli bir üretici grubunu değişik şekillerde desteklemekte (teknik olarak üretim bilgisi temin etmek, planlamaya yol göstermek, ön ödeme yapmak, satın alma garantisi vermek vb.) ve üreticilerin ekolojik  tarım ya da doğal tarım yöntemleri ile ürettiği gıda ürünlerini satın almaktadır.","etik gıda, doğal gıda, güvenilir gıda, gıda egemenliği, temiz gıda",https://www.facebook.com/yuzyilgida/,"","",https://d12oh4b377r949.cloudfront.net/places/61ca104a-c3c6-4606-a3c9-dbb3e4732dca/e69b1c8a-3d9d-45ed-9735-51ca98d1336f_logo,"","","",https://www.facebook.com/yuzyilgida/,2016
90,S.S.Büyükbelen Tarımsal Kalkınma Koop,STK,"Büyükbelen, Saruhanlı, Manisa, Türkiye",38.65674329999999,27.819419700000026,Büyükbelende yaklaşık 2000 dönüm arazide organik zeytin üretimi yapmaktayız.,organik tarım,"","",buyukbelenkoop@hotmail.com.tr,https://d12oh4b377r949.cloudfront.net/places/333ef870-1f66-4c04-9d11-368bd6ad9b76/5af78df0-a96e-487c-9316-ce0643fd6105_logo,"","","",https://www.facebook.com/SSB%C3%BCy%C3%BCkbelen-Tar%C4%B1msal-Kalk%C4%B1nma-Kooperatifi-1086999811310860/,2005
91,Bilgi ve Sunay'ın Çiftliği,Çiftlik & Eko-Girişim,"Koşu Köyü, Bafra, Türkiye",41.7194752,35.970326399999976,"Kızılırmak Deltası içinde, Koşu Köyü sınırlarında 600 dönümlük bir çiftlik. Ana ürün pirinç. Yanı sıra inekler ve tavuklar dolaşıyor. 
Kendi sebzemizi yetiştirdiğimiz minik bir bahçemiz ve küçük evimiz de burada.","El emeği ürünler, kırsal yaşam, kırsala dönüş",http://www.ekoharita.com/project/bilgi-ve-sunayin-ciftligi/,"",bilgibulus@gmail.com,https://d12oh4b377r949.cloudfront.net/places/481f3851-6128-403b-9cbe-6ca867f15c6f/026d9186-6460-4a69-a65a-ba040f0b3a21_logo,http://www.ekoharita.com/project/bilgi-ve-sunayin-ciftligi/,"",http://www.ekoharita.com/project/bilgi-ve-sunayin-ciftligi/,http://www.ekoharita.com/project/bilgi-ve-sunayin-ciftligi/,2008
92,Gümüşlük Akademisi Vakfı,Alternatif Okul & Eğitim,"Gümüşlük Akademisi Vakfı, Bodrum, Türkiye",37.04211799999999,27.259048099999973,"","","","","","","","","",https://www.facebook.com/gumuslukakademisi/,""
93,Yeşil Düşünce Derneği,STK,"Beşiktaş, Şair Nedim Caddesi, Türkiye",41.0438551,29.001787599999943,"Yeşil Düşünce Derneği, 2008 yılında yeşil düşüncenin ve yeşil politikaların yaygınlaştırılması amacıyla İstanbul'da kuruldu. Çalışmalarını ulusal ve uluslararası ölçekte proje ve kampanyalarla sürdüren YDD'nin çalışma alanları temelde şunlardır:

Ekoloji ve Sürdürülebilirlik
Demokrasi ve Medya
İklim Değişikliği ve Enerji
Ekonomi","ekoloji, gıda egemenliği, dernek",http://www.ekoharita.com/project/yesil-dusunce-dernegi/,"","",https://d12oh4b377r949.cloudfront.net/places/6b57171f-5fc1-4715-964f-f99e6a20e640/2d6ddb7d-3bac-4ea7-bc3c-8e53e63705a9_logo,"",http://www.ekoharita.com/project/yesil-dusunce-dernegi/,http://www.ekoharita.com/project/yesil-dusunce-dernegi/,http://www.ekoharita.com/project/yesil-dusunce-dernegi/,2008
94,Doğalı Çiftliği,Ekolojik Yerleşke,"Bayramiç, Daloba Köyü, Çanakkale, Türkiye",39.75514690044667,26.66948352253712,"Büyükşehir karmaşasında, zaman fakiri, kendinden uzaklaşıp kendini bulmak isteyen, oyuncak kurşun askerden gerçek insana dönüşen bir karı-kocanın hikayesi.","Ekoloji, ekolojik, ekolojist, doğa, doğal tarım, sağlıklı yaşam, sanat","",5326359784,dogaliciftligi@gmail.com,https://d12oh4b377r949.cloudfront.net/places/193a59a0-8d81-44a9-88f3-a40cc251f328/61ba4098-16bc-401d-8734-db190d48d0c8_logo,"","","",http://facebook.com/dogaliciftligi,2013
95,Neşepalamutu,Ekolojik Yerleşke,"Sarıyurt Köyü, Bayındır, Türkiye",38.30869328976055,27.71893345103456,"Küçük Maya, Ayşegül ve Tolga Kent yaşamını ve uygarlığı ""olabildiğince"" terk ederek Toprak Ana ile kopartılan bağlarını onarmak, onunla uyumlu, temiz ve özgür bir yaşamı kucaklamak için buradalar.","doğa dostu, doğal tarım, ekolojik direniş, kendine yeterli toplum, tohum","",05448124182,tlgdmrl@gmail.com,https://d12oh4b377r949.cloudfront.net/places/c49c161a-b6cb-4b5d-86e7-2777d184e770/1f442a44-92ed-4537-974c-ef78df08287e_logo,"","","","",2015
96,Alişler Yurdu,EkoTurizm-Kamp,Armutlu Yılandar Nato youlu 1.kmsi,40.49957075008156,28.869535073730503,"Alşişler Yurdu  doğal yaşama saygılı ve meraklı, ekibi ve misafirleri için  temiz, doğal, sağlıklı, yaratıcı yaşam alanları tasarlayıp oluşturmayı amaçlamış bir sürdürülebilirlik, etkinlik ve ekolojik turizm merkezidir._x000d_
_x000d_
E.B. Kanıkey Güvenç : 05305925827_x000d_
Sabri S. Sertaç Akçay : 05434091683","","",0543 409 1683,alisleryurdu@gmail.com,https://d12oh4b377r949.cloudfront.net/places/3a78eef4-27e2-45a6-97f2-0d28279ec85c/2e020f08-0b02-4bbf-9dbe-b318482d6f8e_logo,"","","",https://www.facebook.com/pages/Ali%C5%9Fler-Yurdu/545540718837702,2013
97,Çukurova Ekolojik Yaşam İnisiyatifi,Kolektif & İnisiyatif,"Gültepe Mahallesi, Çukurova Üniversitesi Ziraat Fakültesi, Menekşe Köyü/Sarıçam/Adana, Türkiye",37.0433268,35.36766239999997,"BİZ KİMİZ... ?_x000d_
Çukurova Ekolojik Yaşam İnisiyatifi (ÇEYİ),_x000d_
Ekolojik düzeni anlamaya, ona olan olumsuz katkısını giderek azaltmaya ahdetmiş, zihinlerinin yanında gönüllerini eksik etmeyen bireylerin önce heyecan ile, ardından da sevgi ve muhabbetle birbirlerine bağlanarak oluşturdukları gruptur._x000d_
Başkanı, karışanı, vizyonu, misyonu yoktur bu grubun. Lakin sıcak mı sıcak, güzel mi güzel bir “niyeti” var. Niyetimiz odur ki; ekolojik düzeni anlama çabasında ve bu düzene uyumsuz davranışları farkederek değiştirmeye “ben de varım!” ya da “ben ne yapabilirim?” diyenler katışıversinler aramıza sorgusuz sualsiz, şartsız şurtsuz. ÇEYİ'ye katılım için vesikalık, kimlik fotokopisi falan istenmez istenmesine de, tüm canlıları ayırmadan kucaklayabilecek ölçüde bir yürek istenir mesela. Bu ölçüde yüreğe iliştirilmiş olarak “Gaia ile aramızdaki bu çarpık ilişkiyi nasıl onarırız?”a denk sorular ile yüklü bir zihin de tercih nedenidir doğrusu. Latife tabii bu istekler tercihler, ne haddimize!_x000d_
Veysel'in dediği gibi;_x000d_
Biz var seversen_x000d_
Yolumuz var gidersen_x000d_
Hasbelkader yola biz düştük, yolda büyümek ve paylaşarak uzun yürümektir dileğimiz._x000d_
ÇEYİ adı ile yolda yürüyen bizler yanyana, kolkolayız._x000d_
Dik olandan çok yatayı sever liderlik ruhundan, önder olmaktan pek anlamayız. Halleşmek, şartsa bir karar almak için tercihimiz çemberdir. Sözün özü, her birimizin varlığı değerlidir, fikrine başvurulacak bir başkanın yerine “gaia”nın tercihlerini önemseriz._x000d_
“Yol”da yürürken neler mi yaparız? Eğleniriz en başta... Yaptığımız iş eğlenceli değilse bir kez daha düşünürüz. Ya içerisindeki eğlenceyi keşfederiz ya da yapmaktan vazgeçiveririz o işi. En sevdiğimiz konulardandır mesela gıda. Kah alır bizi bir köye götürür, kah bir çiftliğe. Bir çiftçi ile ya da devlet dairesinde bir mühendisle muhabbet ederiz. Kimyasaldan pek haz etmeyiz, zaman zaman da temizlik yoluna yürürüz. Soluklanmak için bazen oturur sohbet, muhabbet eder adına da “atölye” deriz. Misal, kimi zaman süttür kimi zaman sabun ya","inisiyatif, ekolojik, ekolojik yaşam, ekolojik tarım, eko topluluk, topluluk","","","",https://d12oh4b377r949.cloudfront.net/places/f3a7cdd8-59cf-4883-b25c-3f194ae54cb1/3f2e048e-ca6d-4bb0-9acc-81bdfd47ec79_logo,"","","",https://www.facebook.com/cukurovaekoloji/,2015
98,Kardeş Bitkiler Yerleşkesi,Ekolojik Yerleşke,"Tahtacıörencik Köyü, Güdül, Türkiye",40.3006627,32.13785840000003,"Doğal yaşam,doğal arıcılık ve alternatif teknikler,yağmur suyu hasadı, yarı kurak ekosistemlerde ağaçlandırma,yaban hayatı gözlemi,endemik bitki türlerinin korunması ve belgelenmesi, nektar ormanı ve bitki çeşitliliği, bütüncül arazi planlaması ve sürdürülebilir sistemler kurma denemesi","doğal tarım, Doğal yaşam",http://kardesbitkiler.blogspot.com.tr/,05055912417,kardes-bitkiler@googlegroups.com,"","","","","",2010
99,Direnen Üretici ve Tüketici Kolektifi (DÜRTÜK),Ekolojik Pazar & Gıda Topluluğu,"Taksim, Beyoğlu, Türkiye",41.03326914624564,28.976502166001183,"Direnen Üretici ve Tüketici Kolektifi (DÜRTÜK) olarak, İstanbul ve çevresinde yok olma tehtidiyle baş etmeye çalışan yerel üreticilerle dayanışmak için yola çıktık. Biz İstanbullular gıdaya ancak uzun ve karmaşık tedarik süreçlerinin ardından erişebiliyoruz. Gıdanın bize nereden ve ne şekilde geldiğini göremiyor, etiketin arkasındaki süreci anlamıyor, üretici ve toprakla temas etmiyor, sağlıksız ve yol yorgunu gıdalar için yüksek bedeller ödüyoruz. Gıdasına, şehrine, suyuna, toprağına ve üreticisine sahip çıkmak isteyen tüketiciler olarak, bu mütevazı girişimi başlattık. Bu ağı giderek de genişletmek istiyoruz. 

Üye olmak için: https://docs.google.com/forms/d/1UyVbiSFMnnPkit-LRmJwbk3_L6Mr8i0QuDEnG9Eaqrs/viewform","TDT, Topluluk Destekli Tarım(TDT)","","","",https://d12oh4b377r949.cloudfront.net/places/70f5e3f7-c8f8-403e-a9fd-e05652ad30ce/79d12597-bfd6-497f-befa-5fc319a41df7_logo,"","","",https://www.facebook.com/groups/durtukolektif/?fref=ts,2015
100,BBOM Bodrum Mutlu Keçi İlkokulu,Alternatif Okul & Eğitim,"BBOM Bodrum Mutlu Keçi İlkokulu, Bodrum, Türkiye",37.0350284,27.341446700000006,"","alternatif eğitim, eğitim, Bodrum, BBOM, Mutlu Keçi, İlkokul",http://www.baskabirokulmumkun.net/,"","","","","","","",2015
101,Ormanya Gıda Ormanı,Ekolojik Yerleşke,"Küçükhusun Köyü İç Yolu, 17860, Küçükhusun Köyü/Ayvacık/Çanakkale, Turkey",39.62391706590409,26.538271107406672,"Şehirde iplik satan ben Burhan Eltan 2010 yılında İstanbul'dan Çanakkale Ayvacık Adatepe Köyü'ne temelli taşındım. Bir yıl sonra Esenay ile tanıştık ve 2013 yılında Uras hayatımıza girdi.Belirli bir süre köy hayatının tadına vardıktan sonra köy yaşantısının tek başına sürdürebilir bir yaşam olmadığını anladım. Enerji,gıda ve su konusunda bağımsız bir sistem arayışı sonucu bugün Ormanya Gıda Ormanı projesini oluşturan araziyi satın aldım. Proje 55 dekar gıda ormanı, 4 dekar bostan, 15 dekar bağ ve 4 dekar zeytinlikten oluşmaktadır. Şu an bostan ve zeytinlik ürün vermekte, gıda ormanını oluşturmak için çalışmalar devam etmekte, bağ projesi ise sırasını beklemektedir. Projenin amacı gıda üretimi esnasında kullanılan enerji ve emek kaynaklarının en aza indirgenmesi ve hatta kaynaklar ve çıktılar arasında uyumlu bir tasarım yapmayı başarmışsak tamamen ortadan kaldırmak ve bağımsız bir gıda tedarik sistemi kurmaktır. Bunu gerçekleştirmek için arazi yapısı şekillendirilecek, toprak yapısı zenginleştirilecek ve amacımıza uygun ağaç ve bitki türleri yetiştirilecektir. Hedef bize, hayvanlara ve toprağa besin sağlayabilen bir orman dokusunu insan eliyle kurmaktır. Bu proje gönüllülerine normal tarımsal faaliyetlerin yanı sıra arazi şekillendirme, su depolama sistemleri oluşturma, toprak zenginleştirme, enerji etkin kullanım sistemleri tasarımı, fidan yetiştirme, basit inşaat teknikleri uygulamaları ve en nihayetinde topluluk oluşturma gibi farklı deneyimleri yaşama şansı sunmaktadır.","gıda ormanı, yerleşke, gıda ormanı projesi, ormanya, çanakkale",http://www.ekoharita.com/project/ormanya-gida-ormani/,"","",https://d12oh4b377r949.cloudfront.net/places/7b506781-d4cc-424d-9a74-342cfdbc93b5/88089391-ff0d-4af4-bd2e-1f0be4520b01_logo,"","","",https://www.facebook.com/ormanyafoodforest/?fref=ts,2014
102,Yeşilova Höyüğü Ziyaretçi Merkezi,Müze,"Bornova/İzmir, Türkiye",38.44137042296703,27.21367584602058,"İzmir'in merkezinde Ege Üniversitesinie yürüyüş mesafesi yarım saat, Otpga'a 15 dakika uzaklıkta olan Yeşilova Neolitik (Cilalı Taş Devri- Tarım Çağı) yerleşimi 8500 yıllık bir tarım yerleşimine ait. 8500 yıl önce bir yangın geçirmiş ve birinci kat oluşmuş. 8 kattan oluşan yerleşimin en üst katı da yaklaşık 4500 yıllık ve kalkolitik çağa ait. Devamında da Forum Bornova'nın karşısında Yassı Tepe höyüğü ve Bornova Anadolu Lisesinin (BAL) bahçresinde bulunan İpeklikuyuhöyükleri de bu köyün devamı olarak kabul edilen yerleşimler._x000d_
_x000d_
_x000d_
Ziyaretçi merkezi aktif kazı çalışmalarının yanında bulgular üzerinde çalışmaların sürdürüldüğü ,bir alan köyün örneği olarak yapılmış 5 kulübeden oluşan köy 8500 yıl önce insanların nasıl yaşadığına ilişkin ilginç bir deneyim sunuyor. _x000d_
_x000d_
_x000d_
Yeşilova Höyüğü Ziyaretçi Merkezi ücretsiz ve haftanın 5 günü ziyarete açıktır. Ziyaretler kazı ekibi üyesi uzmanların rehberliğinde gerçekleştirilmektedir._x000d_
_x000d_
_x000d_
 Yeşilova Höyüğü Tanıtım Sayfaları_x000d_
Ege Üniversitesi: _x000d_
Yeşilova Höyük - http://yesilova.ege.edu.tr/_x000d_
Bornova Belediyesi: _x000d_
Yeşilova Höyüğü Ziyaretçi Merkezi - http://yesilovahoyugu.bornova.bel.tr/index.php/32_x000d_
_x000d_
Kültür Bakanlığı:_x000d_
Yeşilova Höyüğü - http://www.izmirkulturturizm.gov.tr/Eklenti/9471,yesilova-hoyugupdf.pdf?0​","antik, Müze, Ziyaret, Tarım",http://yesilova.ege.edu.tr/,"","",https://d12oh4b377r949.cloudfront.net/places/e2a220b0-0562-4bce-b2a7-b7fbc87e4009/bcfb8263-3cd7-43a4-84d7-eb7da5125f16_logo,"","","","",2009
103,Thatakuşlar Etnografya Müzesi,Müze,"Tahtakuşlar Köyü, Edremit/Balıkesir, Türkiye",39.59452,26.85646900000006,"Tahtakuşlar Etnografya Müzesi Alibey Kudar isminde bir İlkokul Öğretmeni tarafından kurulan Güre Belediyesi sınırları içerisindeki Tahtakuşlar Köyü'ndeki özel etnografya galerisi.

Galeride, Orta Asya'dan Türkiye'ye göç eden Konar - Göçer Türk boylarının ilginç ve özgün kültür varlıkları ve Kazdağı (eski adı İda Dağı) efsaneleri sergilenmektedir. Ayrıca özel sanat eserlerinin sergilendiği bir sanat galerisi de bulunmaktadır.

Edremit’e 17 km Akçay’a 5 km Balıkesir Çanakkale E-24 karayoluna 2 km. uzaklıkta asfalt yolla bağlı, doğal güzellikler içinde kurulmuş, Türkiye’nin ilk Özel Etnoğrafya Müzesi ile 1992 yılında açılan ve Türkiye’de ilk kez bir köyde kurulan bir sanat galerisidir.

Alibey Kudar isminde bir ilkokul öğretmeni tarafından kurulan Galeri'de Orta Asya'dan Türkiye'ye göç eden Konar-Göçer Türk boylarının ilginç ve özgün kültür varlıkları, giyim eşyaları, aletleri, halıları ve çadırları sanat galerisinde her tür sanat yapıtları yıl boyunca sergilenmektedir.

Tahtakuşlar Köyü ve Kazdağı Türkmenleri: Oğuz boylarından biri olan 'Ağaç Eri'ler, 13. yüzyılda Moğol baskısından kaçarak Hazar Denizi'nin kuzeyine göç etmişler. Önce Horasan'a, ardından Irak'a uzanan bu göç öyküsü, Toroslar'a kadar devam etmiş. Tahta işlemedeki ustalıkları nedeniyle, onlara ""Tahtacı Türkmenleri"", kısaca ""Tahtacılar"" denmiş. Fatih Sultan Mehmet, İstanbul'u almayı kafasına koyduğu zaman, kullanacağı gemi ve kızakların kerestelerinin İda Dağı'ndaki ağaçlardan işlenmesini emretmiş. İşin 'erbabları'nın Toroslar'da yaşadıkları anlaşılınca, Tahtacı Türkmenleri'ne yeni bir göç yolu gözükmüş. Padişahın fermanı üzerine develerini yükleyip Kazdağı'nın yolunu tutan Tahtacılar, burada Midilli İsyanları'nı bastırmada da kullanılan 67 adet geminin yanı sıra, birçok ahşap malzeme de yapmışlar. Fetih sonrasında yöreyi terk etmeyip, Türkmen geleneklerini sürdüren köyler kurmuşlar.","Müze, Etnografya Müzesi, Tahtacı Türkmenleri, Göçebe Topluluklar, Göçerler","","","","","","","","",1992
104,Z Olive Oil,Çiftlik & Eko-Girişim,Cavur Deresi,38.24896390267865,26.901179894897496,"Yıllarca şehirlerde yaşayıp “Toprak! Doğa! Orman!” diye sayıklayıp, sonunda “konuşmakla bir şey olmuyor” deyip, “zeytin candır” diyerek zeytine ve zeytinyağına gönül vermiş bir arkadaş grubuyuz. Seferihisar - Beyler Köyü – Gavur Deresi (Cavurun Dere) mevkiinde, en yakın asfalt yola 2 km uzaklıkta, üç tarafı ormanlarla çevrili zeytinliğimizde hiç ilaç kullanılmamış. Yakınlarında hiçbir endüstriyel tesis yok. Organik sertifikasyon sürecimiz de devam ediyor. ZeytinÜ, bal ve üzüm hasadını ek bir emek gücü kullanmadan gönüllü dostlarımız ile beraberce yapıyoruz. Zeytinlerimiz Beyler Köyü'ndeki tek taş baskı zeytinyağı fabrikasında sıkıldı. Şarabı biz yaptık; balı arılaryaptı, hiç karışmadık. Zeytinyağımızın, balımızın ve şarabımızın son derece saf ve sağlıklı olduğundan şüphemiz yok. Umarız lezzetini de siz de bizim kadar seversiniz. AFİYET OLSUN. VE TABİİ SAĞLIĞINIZA…","zeytinlik, yeşil enerji, Seferihisar, hasat zamanı, bal, atölye, ekoloji",http://Zoliveoil.com,+90.533.3244380,emrahozgun@gmail.com,https://d12oh4b377r949.cloudfront.net/places/0c235e4e-59c8-4e98-bda9-8961801d8fb7/120239ca-19a1-4307-906e-fda85bd9e8c8_logo,"","","",http://facebook.com/zoliveoil,2015
105,Narköy Ekolojik Yaşam Merkezi,Çiftlik & Eko-Girişim,"Kıncıllı Mh. Kerpe Köy Yolu No:13/A Kıncıllı Köyü, Yayla Mevkii, Kandıra Kocaeli",41.14563258375373,30.24162445971683,"Narköy, Nar Eğitim ve Danışmanlık Merkezi’nin eğitim odaklı sürdürülebilir turizm merkezi ve organik tarım çiftliğidir.

Narköy, eğitim odaklı bir merkez olarak çağdaş bir çiftlik ve otel mantığıyla yaşamakta ve hizmet vermektedir. 14 oda, aile ve grup konaklama üniteleri, yörük çadırı, organik çiftlik yemeklerinin pişirildiği restoran, açık ve kapalı derslikler, organik tarım çiftliği, muhteşem bir orman ve doğanın sürprizlerini sunan Narköy’de, çeşitli eğitim, aktivite ve atölye çalışmalarına katılmak, sevdiklerinizle doğanın kalbinde bir tatil geçirmek, tamamı sertrifikalı organik ürünler veya fideler edinmek, yetişirme ve bakım konularında danışmanlık almak ya da iş arkadaşlarınızla karmaşadan uzakta proje geliştirmek ve çalışmak mümkün.","Çiftlik, Eko-Turizm",http://www.narkoy.com,+90(549)529 5449,info@narkoy.com,https://d12oh4b377r949.cloudfront.net/places/0dde602c-84be-42ea-a784-85b58e6efc31/b483328c-706d-440f-bbe8-9ba928f5c0ee_logo,https://www.linkedin.com/company/5269900?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5269900%2Cidx%3A1-1-1%2CtarId%3A1459756669582%2Ctas%3Anark,https://twitter.com/Narkoyjournal,https://www.youtube.com/watch?v=0PxrSFIHBX0,https://www.facebook.com/Narkoy/,2013
